,age,gender,state,country_residence,X5k,half,pace,final_time
13184,46,F,MD,USA,1572,6640,530,13895
13185,23,F,NY,USA,1402,6240,530,13895
13186,51,M,,KOR,1310,6018,530,13895
13187,33,F,ON,CAN,1651,6804,530,13896
13188,57,M,TX,USA,1500,6361,530,13896
13189,46,F,ON,CAN,1551,6612,530,13896
13190,33,F,MA,USA,1541,6496,530,13896
13191,37,F,PA,USA,1537,6551,531,13897
13192,43,M,QC,CAN,1366,6068,531,13897
13193,26,M,MA,USA,1511,6283,531,13897
13194,53,F,IL,USA,1577,6755,531,13897
13195,43,F,,JPN,1587,6689,531,13898
13196,66,M,SC,USA,1589,6781,531,13898
13197,65,M,MA,USA,1500,6427,531,13898
13198,45,M,NJ,USA,1345,6017,531,13898
13199,52,F,NJ,USA,1565,6825,531,13898
13200,64,M,VA,USA,1492,6390,531,13898
13201,53,F,MA,USA,1602,6714,531,13898
13202,47,M,ON,CAN,1477,6272,531,13898
13203,49,F,CA,USA,1480,6599,531,13898
13204,57,F,ON,CAN,1606,6809,531,13898
13205,41,F,VA,USA,1585,6688,531,13899
13206,53,M,ME,USA,1651,6942,531,13900
13207,42,F,,CHN,1559,6522,531,13900
13208,23,F,NC,USA,1495,6380,531,13900
13209,37,M,MA,USA,1238,5787,531,13900
13210,29,M,MO,USA,1560,6576,531,13900
13211,36,F,NY,USA,1496,6562,531,13900
13212,34,F,MO,USA,1550,6576,531,13901
13213,40,F,MA,USA,1737,7073,531,13901
13214,29,F,WA,USA,1433,6268,531,13901
13215,55,M,CA,USA,1515,6404,531,13901
13216,47,M,WA,USA,1466,6514,531,13902
13217,48,M,,GER,1385,6171,531,13902
13218,38,M,,MEX,1237,5306,531,13902
13219,52,M,QC,CAN,1450,6252,531,13902
13220,43,F,CA,USA,1496,6415,531,13903
13221,43,M,QC,CAN,1342,5962,531,13903
13222,40,F,OH,USA,1546,6496,531,13903
13223,32,F,PA,USA,1603,6730,531,13903
13224,47,F,ON,CAN,1666,6714,531,13903
13225,48,M,MN,USA,1542,6354,531,13903
13226,39,F,MS,USA,1589,6799,531,13903
13227,36,M,MA,USA,1631,6927,531,13904
13228,57,F,NY,USA,1520,6532,531,13904
13229,58,M,NE,USA,1503,6630,531,13904
13230,48,M,OH,USA,1458,5976,531,13904
13231,38,F,MD,USA,1580,6697,531,13904
13232,51,F,MI,USA,1510,6581,531,13904
13233,49,M,AZ,USA,1458,5962,531,13904
13234,60,M,MA,USA,1610,6846,531,13904
13235,40,F,QC,CAN,1546,6555,531,13904
13236,50,M,TX,USA,1343,6159,531,13905
13237,48,F,,IND,1596,6807,531,13905
13238,32,F,HI,USA,1440,6140,531,13905
13239,47,F,ID,USA,1576,6623,531,13906
13240,62,M,FL,USA,1546,6496,531,13906
13241,30,M,TN,USA,1309,5825,531,13906
13242,43,F,CA,USA,1504,6487,531,13906
13243,52,M,,COL,1385,6107,531,13906
13244,46,M,CA,USA,1407,5987,531,13906
13245,53,M,NY,USA,1305,5624,531,13906
13246,48,M,MI,USA,1539,6715,531,13907
13247,42,F,UT,USA,1477,6609,531,13907
13248,48,F,PA,USA,1555,6682,531,13907
13249,44,M,UT,USA,1163,5551,531,13907
13250,50,F,TX,USA,1640,6832,531,13907
13251,45,F,NE,USA,1568,6603,531,13908
13252,37,F,MA,USA,1571,6651,531,13908
13253,53,F,ON,CAN,1561,6748,531,13908
13254,41,M,CT,USA,1633,6824,531,13908
13255,40,F,MA,USA,1539,6489,531,13908
13256,54,M,NY,USA,1420,6258,531,13908
13257,32,F,NY,USA,1567,6693,531,13909
13258,29,M,,ESP,1525,6604,531,13909
13259,40,F,SC,USA,1597,6809,531,13909
13260,47,F,CA,USA,1576,6783,531,13910
13261,23,F,MA,USA,1408,6344,531,13910
13262,42,F,TN,USA,1644,6897,531,13910
13263,27,F,NC,USA,1465,6302,531,13910
13264,31,F,MA,USA,1527,6480,531,13911
13265,32,M,RI,USA,1213,5304,531,13911
13266,58,M,NC,USA,1479,6259,531,13911
13267,27,F,MA,USA,1729,6881,531,13911
13268,25,F,UT,USA,1546,6642,531,13911
13269,55,F,WA,USA,1575,6770,531,13911
13270,54,F,FL,USA,1573,6686,531,13912
13271,59,M,QC,CAN,1552,6673,531,13912
13272,52,M,PA,USA,1440,6090,531,13912
13273,60,M,PA,USA,1560,6732,531,13912
13274,29,F,MN,USA,1560,6733,531,13913
13275,32,F,OK,USA,1512,6552,531,13913
13276,24,F,IL,USA,1494,6299,531,13913
13277,30,F,MI,USA,1484,6358,531,13913
13278,40,F,IL,USA,1471,6562,531,13913
13279,30,F,CO,USA,1542,6446,531,13913
13280,61,F,MI,USA,1614,6800,531,13913
13281,26,F,CO,USA,1531,6686,531,13914
13282,40,M,MA,USA,1565,6509,531,13914
13283,37,F,NC,USA,1468,6250,531,13914
13284,28,F,CA,USA,1498,6613,531,13914
13285,43,M,WA,USA,1660,6613,531,13914
13286,33,M,TX,USA,1324,5892,531,13914
13287,32,F,MA,USA,1706,6609,531,13914
13288,57,F,NY,USA,1543,6654,531,13915
13289,41,F,,NED,1552,6734,531,13915
13290,47,M,NY,USA,1409,6119,531,13915
13291,49,F,ME,USA,1576,6728,531,13915
13292,36,F,PA,USA,1482,6401,531,13915
13293,47,M,NY,USA,1581,6750,531,13916
13294,32,F,CA,USA,1621,6858,531,13916
13295,41,M,CA,USA,1406,6259,531,13916
13296,26,F,CA,USA,1472,6458,531,13916
13297,29,F,NC,USA,1414,6424,531,13916
13298,36,F,VA,USA,1552,6530,531,13917
13299,58,F,FL,USA,1613,6862,531,13917
13300,47,M,ME,USA,1463,6502,531,13917
13301,49,F,IL,USA,1581,6683,531,13918
13302,63,M,BC,CAN,1530,6562,531,13919
13303,48,M,CA,USA,1511,6545,531,13919
13304,58,F,,AUS,1478,6467,531,13919
13305,42,F,WA,USA,1422,6204,531,13919
13306,48,M,MA,USA,1481,6302,531,13919
13307,21,M,MA,USA,1566,6621,531,13920
13308,58,M,MA,USA,1543,6393,531,13920
13309,48,M,NJ,USA,1458,6376,531,13920
13310,49,F,FL,USA,1592,6764,531,13920
13311,38,F,ME,USA,1513,6471,531,13920
13312,42,F,NY,USA,1577,6714,531,13920
13313,39,F,FL,USA,1624,6889,531,13921
13314,38,F,,GBR,1435,6273,531,13921
13315,50,M,ON,CAN,1512,6525,531,13921
13316,42,F,MN,USA,1555,6553,531,13921
13317,70,M,NC,USA,1611,6972,531,13921
13318,61,M,AZ,USA,1671,6823,531,13921
13319,49,F,MA,USA,1580,6703,531,13921
13320,62,M,,MEX,1410,6324,531,13922
13321,55,M,TX,USA,1524,6283,531,13922
13322,37,F,OH,USA,1540,6649,531,13922
13323,53,M,TX,USA,1525,6284,532,13923
13324,43,M,,BEL,1277,5525,532,13923
13325,57,M,ON,CAN,1483,6517,532,13924
13326,38,F,NC,USA,1532,6394,532,13924
13327,23,F,ON,CAN,1493,6463,532,13924
13328,26,F,CA,USA,1440,6136,532,13924
13329,41,F,NV,USA,1553,6581,532,13924
13330,27,F,TX,USA,1510,6404,532,13924
13331,45,F,TN,USA,1622,6730,532,13925
13332,40,F,ON,CAN,1634,6951,532,13925
13333,45,F,TX,USA,1559,6842,532,13925
13334,47,M,BC,CAN,1472,6464,532,13926
13335,48,F,NJ,USA,1561,6568,532,13926
13336,30,F,ON,CAN,1372,6338,532,13926
13337,24,F,MN,USA,1446,6458,532,13926
13338,61,M,FL,USA,1533,6513,532,13926
13339,54,M,FL,USA,1546,6761,532,13927
13340,39,M,,FRA,1665,6748,532,13927
13341,28,F,MD,USA,1472,6099,532,13928
13342,33,M,CA,USA,1363,6020,532,13928
13343,33,F,PA,USA,1420,6437,532,13928
13344,56,M,,KOR,1578,6606,532,13928
13345,59,M,,MEX,1618,6864,532,13928
13346,60,M,VA,USA,1498,6402,532,13928
13347,58,M,NJ,USA,1493,6316,532,13928
13348,41,F,NC,USA,1573,6644,532,13928
13349,56,M,MA,USA,1753,7088,532,13929
13350,27,F,DC,USA,1429,6119,532,13929
13351,43,M,,EST,1629,6640,532,13929
13352,55,M,WI,USA,1349,6101,532,13929
13353,23,F,IL,USA,1500,6332,532,13929
13354,33,F,WA,USA,1301,5851,532,13930
13355,34,F,VA,USA,1488,6384,532,13930
13356,47,M,,AUS,1251,5511,532,13930
13357,50,M,IL,USA,1406,5902,532,13930
13358,32,M,,MEX,1387,6219,532,13930
13359,22,F,,AUS,1613,6729,532,13931
13360,62,M,DC,USA,1529,6497,532,13931
13361,52,M,VA,USA,1435,6146,532,13931
13362,56,F,WY,USA,1550,6595,532,13931
13363,52,F,AB,CAN,1588,6797,532,13932
13364,55,M,MA,USA,1630,6947,532,13932
13365,51,M,CA,USA,1404,6115,532,13932
13366,61,M,PA,USA,1616,6395,532,13932
13367,43,M,WA,USA,1438,6261,532,13932
13368,33,M,VA,USA,1252,5375,532,13932
13369,46,F,VA,USA,1612,6765,532,13932
13370,50,M,ON,CAN,1448,6178,532,13933
13371,28,F,CO,USA,1403,6466,532,13933
13372,33,M,,GBR,1595,6662,532,13933
13373,33,F,IL,USA,1475,6518,532,13933
13374,42,F,AB,CAN,1781,6847,532,13934
13375,25,F,PA,USA,1482,6434,532,13934
13376,45,M,MN,USA,1476,6189,532,13934
13377,50,M,MN,USA,1551,6589,532,13934
13378,58,M,PA,USA,1566,6575,532,13934
13379,45,F,CT,USA,1467,6163,532,13935
13380,55,M,TX,USA,1599,7033,532,13935
13381,59,M,NC,USA,1656,7018,532,13935
13382,46,F,IA,USA,1602,6725,532,13935
13383,45,F,VA,USA,1567,6668,532,13936
13384,42,M,FL,USA,1412,5977,532,13936
13385,25,F,MI,USA,1604,6648,532,13936
13386,37,F,TX,USA,1469,6379,532,13936
13387,24,F,IL,USA,1566,6566,532,13936
13388,35,F,,TWN,1475,6558,532,13937
13389,46,M,QC,CAN,1446,6097,532,13937
13390,33,F,TX,USA,1466,6433,532,13937
13391,29,M,CT,USA,1626,6453,532,13937
13392,56,F,NH,USA,1594,6786,532,13938
13393,25,F,CA,USA,1457,6335,532,13938
13394,66,M,FL,USA,1648,6896,532,13938
13395,60,M,MN,USA,1599,6719,532,13938
13396,54,M,VT,USA,1485,6425,532,13939
13397,32,F,MN,USA,1368,6448,532,13939
13398,52,M,NC,USA,1495,6363,532,13939
13399,44,F,NY,USA,1465,6629,532,13940
13400,48,F,MA,USA,1694,6864,532,13940
13401,36,M,CA,USA,1376,6271,532,13940
13402,48,M,AZ,USA,1387,5998,532,13941
13403,55,M,ON,CAN,1541,6616,532,13941
13404,26,F,TX,USA,1582,6852,532,13941
13405,19,F,MA,USA,1453,6479,532,13941
13406,52,M,NY,USA,1612,6678,532,13941
13407,46,F,NY,USA,1612,6678,532,13941
13408,44,F,CA,USA,1611,6750,532,13942
13409,52,F,CA,USA,1606,6838,532,13942
13410,55,F,ON,CAN,1579,6805,532,13943
13411,43,M,,CHI,1496,6661,532,13944
13412,46,F,NJ,USA,1565,6603,532,13944
13413,52,F,BC,CAN,1585,6689,532,13944
13414,55,M,,AUS,1466,6278,532,13944
13415,61,M,FL,USA,1584,6722,532,13944
13416,58,M,ON,CAN,1399,5950,532,13945
13417,45,F,UT,USA,1601,6857,532,13945
13418,51,M,UT,USA,1497,6601,532,13945
13419,31,F,CA,USA,1556,6819,532,13945
13420,41,M,,BEL,1615,6815,532,13945
13421,43,F,OH,USA,1626,6886,532,13945
13422,46,F,OH,USA,1627,6885,532,13945
13423,31,F,CA,USA,1556,6819,532,13946
13424,48,F,UT,USA,1592,6793,532,13946
13425,48,M,,GBR,1407,6164,532,13947
13426,46,F,WA,USA,1629,6770,532,13947
13427,60,M,QC,CAN,1551,6531,532,13948
13428,41,M,FL,USA,1348,5830,532,13948
13429,40,F,IL,USA,1561,6800,532,13948
13430,42,M,,GBR,1294,5767,532,13948
13431,40,F,WI,USA,1626,6747,532,13948
13432,47,M,ON,CAN,1456,6091,533,13949
13433,55,M,VA,USA,1627,6942,533,13949
13434,47,F,IL,USA,1485,6337,533,13950
13435,60,M,NY,USA,1512,6440,533,13950
13436,45,M,IL,USA,1415,6304,533,13950
13437,34,M,MA,USA,1798,6453,533,13950
13438,60,M,GA,USA,1516,6405,533,13950
13439,54,M,,GBR,1421,6567,533,13950
13440,27,M,CA,USA,1246,6068,533,13951
13441,44,F,NC,USA,1603,6851,533,13952
13442,51,M,OK,USA,1446,6340,533,13952
13443,57,M,ON,CAN,1524,6391,533,13952
13444,41,M,NJ,USA,1399,6219,533,13952
13445,49,F,FL,USA,1617,6825,533,13953
13446,38,M,ON,CAN,1278,5854,533,13953
13447,57,M,VA,USA,1399,5981,533,13953
13448,41,F,QC,CAN,1605,6861,533,13953
13449,46,M,FL,USA,1486,6339,533,13953
13450,25,F,IL,USA,1455,6586,533,13954
13451,40,F,PA,USA,1550,6725,533,13954
13452,44,F,OK,USA,1583,6802,533,13954
13453,43,M,CT,USA,1364,6332,533,13954
13454,27,F,UT,USA,1476,6522,533,13955
13455,50,F,CT,USA,1513,6631,533,13955
13456,41,F,RI,USA,1578,6666,533,13955
13457,60,F,MA,USA,1623,6796,533,13955
13458,61,M,NY,USA,1591,6706,533,13956
13459,40,M,IL,USA,1438,6235,533,13956
13460,52,M,NY,USA,1403,6121,533,13956
13461,53,M,MN,USA,1686,7084,533,13956
13462,45,F,QC,CAN,1597,6672,533,13957
13463,27,F,IL,USA,1510,6472,533,13957
13464,40,F,QC,CAN,1597,6672,533,13957
13465,26,M,ID,USA,1314,5814,533,13957
13466,32,M,RI,USA,1270,5492,533,13957
13467,34,M,TX,USA,1334,5735,533,13958
13468,38,F,CA,USA,1589,6771,533,13958
13469,47,F,FL,USA,1611,6825,533,13958
13470,41,M,AB,CAN,1392,6123,533,13958
13471,62,M,,COL,1451,6419,533,13958
13472,40,M,MA,USA,1497,6496,533,13958
13473,31,F,MI,USA,1609,6671,533,13958
13474,29,F,MA,USA,1551,6705,533,13959
13475,45,M,KS,USA,1514,6241,533,13959
13476,56,M,FL,USA,1475,6341,533,13959
13477,42,F,MN,USA,1531,6612,533,13959
13478,42,F,NY,USA,1607,6835,533,13959
13479,46,M,TX,USA,1437,6184,533,13959
13480,27,F,NY,USA,1434,6159,533,13959
13481,29,M,NY,USA,1470,6111,533,13959
13482,35,M,NY,USA,1580,6710,533,13959
13483,50,F,NL,CAN,1557,6722,533,13959
13484,54,M,NY,USA,1460,6172,533,13960
13485,61,M,AB,CAN,1559,6640,533,13960
13486,40,F,,ITA,1556,6588,533,13960
13487,60,M,WA,USA,1507,6555,533,13960
13488,54,M,,NED,1502,6443,533,13960
13489,55,M,IA,USA,1462,6254,533,13960
13490,45,M,,AUS,1500,6557,533,13960
13491,48,M,,AUS,1501,6557,533,13961
13492,41,F,,CHN,1510,6514,533,13961
13493,49,M,,GBR,1434,6024,533,13962
13494,33,F,PA,USA,1379,6068,533,13962
13495,47,F,,SWE,1562,6644,533,13962
13496,34,F,VA,USA,1542,6491,533,13962
13497,55,M,CT,USA,1580,6717,533,13962
13498,44,F,CT,USA,1579,6718,533,13962
13499,35,M,NJ,USA,1528,6449,533,13962
13500,60,F,WA,USA,1531,6351,533,13962
13501,49,F,QC,CAN,1500,6529,533,13963
13502,42,F,IN,USA,1572,6749,533,13963
13503,47,F,QC,CAN,1500,6529,533,13963
13504,34,F,NY,USA,1440,6048,533,13963
13505,41,F,MI,USA,1473,6482,533,13963
13506,53,M,CA,USA,1426,6121,533,13963
13507,27,F,VA,USA,1542,6491,533,13963
13508,51,F,CA,USA,1626,6778,533,13963
13509,55,F,WI,USA,1518,6481,533,13963
13510,21,F,NY,USA,1467,6329,533,13964
13511,36,F,PA,USA,1497,6354,533,13964
13512,50,M,IL,USA,1374,5956,533,13964
13513,40,F,,MEX,1582,6806,533,13964
13514,40,F,MD,USA,1515,6372,533,13964
13515,37,M,,POL,1367,5915,533,13964
13516,55,M,WI,USA,1466,6234,533,13965
13517,57,F,MD,USA,1535,6567,533,13965
13518,24,F,NY,USA,1323,6166,533,13965
13519,36,F,MI,USA,1410,6384,533,13966
13520,48,M,MO,USA,1559,6358,533,13966
13521,43,M,LA,USA,1375,5865,533,13966
13522,38,M,,GBR,1708,6778,533,13967
13523,41,F,CO,USA,1398,6499,533,13967
13524,57,F,TX,USA,1646,6888,533,13967
13525,39,F,CA,USA,1490,6491,533,13967
13526,39,M,MA,USA,1727,6895,533,13967
13527,46,F,MD,USA,1655,6862,533,13968
13528,52,M,MA,USA,1539,6671,533,13968
13529,51,F,PA,USA,1602,6701,533,13968
13530,54,M,CA,USA,1540,6488,533,13968
13531,52,F,OH,USA,1671,6917,533,13968
13532,49,F,CA,USA,1634,6930,533,13969
13533,31,F,AR,USA,1587,6591,533,13969
13534,53,M,CA,USA,1571,6513,533,13969
13535,34,F,PA,USA,1516,6464,533,13970
13536,41,F,,BRA,1641,6822,533,13970
13537,35,F,NY,USA,1387,6504,533,13970
13538,48,F,ON,CAN,1527,6488,533,13971
13539,55,M,MA,USA,1559,6572,533,13971
13540,38,F,MN,USA,1574,6557,533,13971
13541,51,F,TX,USA,1526,6549,533,13971
13542,56,M,NC,USA,1573,6683,533,13971
13543,52,F,NJ,USA,1574,6738,533,13971
13544,53,F,AZ,USA,1576,6718,533,13971
13545,47,M,,FRA,1311,5786,533,13972
13546,26,M,MA,USA,1215,5530,533,13972
13547,52,F,VA,USA,1581,6775,533,13972
13548,53,M,VA,USA,1547,6715,533,13972
13549,49,F,VA,USA,1595,6758,533,13972
13550,36,M,OH,USA,1811,7107,533,13972
13551,35,F,SC,USA,1473,6330,533,13973
13552,36,F,CA,USA,1553,6539,533,13973
13553,35,F,ME,USA,1565,6719,533,13973
13554,33,F,CA,USA,1505,6248,533,13973
13555,48,F,NC,USA,1617,6791,533,13973
13556,59,F,CO,USA,1602,6825,533,13973
13557,48,F,ON,CAN,1602,6824,533,13973
13558,39,F,WA,USA,1582,6823,533,13974
13559,46,M,,CHN,1325,5729,533,13974
13560,46,F,,MEX,1537,6655,533,13974
13561,39,M,TX,USA,1387,6103,533,13974
13562,41,F,WA,USA,1582,6823,533,13974
13563,59,M,MA,USA,1264,5892,533,13974
13564,31,F,MA,USA,1604,6409,533,13974
13565,62,M,CO,USA,1543,6570,533,13975
13566,45,M,,NOR,1363,6049,533,13975
13567,57,F,NB,CAN,1472,6549,533,13975
13568,39,F,WA,USA,1583,6824,534,13975
13569,41,F,FL,USA,1634,6664,534,13975
13570,47,M,,CHN,1464,6153,534,13975
13571,31,M,,SUI,1286,6114,534,13975
13572,37,F,OK,USA,1435,6083,534,13975
13573,45,F,UT,USA,1535,6700,534,13975
13574,52,M,TX,USA,1347,5803,534,13976
13575,38,F,QC,CAN,1623,6784,534,13976
13576,47,F,OH,USA,1570,6718,534,13976
13577,53,F,CA,USA,1568,6727,534,13976
13578,44,F,IN,USA,1566,6752,534,13976
13579,46,F,NJ,USA,1563,6643,534,13976
13580,48,M,MD,USA,1483,6237,534,13976
13581,38,M,NY,USA,1258,6188,534,13976
13582,45,M,CA,USA,1577,6598,534,13976
13583,51,F,MA,USA,1556,6723,534,13977
13584,45,F,FL,USA,1616,6800,534,13977
13585,37,F,DC,USA,1436,6295,534,13977
13586,60,M,,GBR,1608,6809,534,13977
13587,37,F,AL,USA,1547,6673,534,13978
13588,51,M,WI,USA,1549,6679,534,13978
13589,40,M,,MEX,1255,6045,534,13978
13590,35,F,CO,USA,1604,6850,534,13979
13591,40,F,KY,USA,1535,6495,534,13979
13592,44,F,AZ,USA,1563,6655,534,13979
13593,49,M,PA,USA,1398,5999,534,13979
13594,23,F,MD,USA,1514,6233,534,13980
13595,43,F,MA,USA,1563,6579,534,13980
13596,50,F,,ITA,1543,6590,534,13980
13597,35,F,UT,USA,1657,6803,534,13980
13598,54,M,VA,USA,1515,6402,534,13980
13599,56,F,CA,USA,1533,6779,534,13980
13600,50,M,CA,USA,1543,6474,534,13980
13601,28,F,NJ,USA,1510,6631,534,13980
13602,25,F,GA,USA,1471,6298,534,13981
13603,41,F,CA,USA,1487,6329,534,13981
13604,61,M,VA,USA,1499,6489,534,13981
13605,61,M,ON,CAN,1568,6779,534,13981
13606,46,M,MA,USA,1516,6722,534,13981
13607,53,F,VA,USA,1609,6802,534,13981
13608,35,F,MA,USA,1480,6436,534,13981
13609,44,M,MA,USA,1605,6667,534,13981
13610,48,F,TX,USA,1562,6607,534,13982
13611,57,M,IL,USA,1473,6494,534,13982
13612,40,F,MA,USA,1568,6676,534,13982
13613,38,M,BC,CAN,1232,5633,534,13983
13614,45,F,CA,USA,1584,6639,534,13983
13615,52,F,OH,USA,1500,6412,534,13983
13616,42,F,CA,USA,1596,6769,534,13983
13617,44,M,NB,CAN,1325,5955,534,13983
13618,45,M,MB,CAN,1459,6324,534,13984
13619,35,F,CO,USA,1481,6478,534,13984
13620,49,M,MN,USA,1516,6523,534,13984
13621,49,F,AZ,USA,1572,6503,534,13984
13622,55,M,CA,USA,1458,6352,534,13984
13623,37,F,MN,USA,1543,6577,534,13985
13624,45,F,PA,USA,1594,6787,534,13985
13625,25,F,CA,USA,1462,6369,534,13985
13626,33,F,NV,USA,1463,6386,534,13986
13627,38,F,BC,CAN,1574,6655,534,13986
13628,40,F,CA,USA,1551,6686,534,13986
13629,27,M,MA,USA,1255,5973,534,13986
13630,58,M,MO,USA,1552,6410,534,13986
13631,42,F,KS,USA,1681,6971,534,13986
13632,36,F,TN,USA,1509,6396,534,13987
13633,44,F,IL,USA,1593,6778,534,13987
13634,59,M,NJ,USA,1567,6616,534,13987
13635,48,F,KS,USA,1681,6971,534,13987
13636,44,F,NM,USA,1613,6821,534,13987
13637,59,M,FL,USA,1545,6505,534,13987
13638,32,F,MA,USA,1522,6413,534,13987
13639,27,F,CA,USA,1486,6601,534,13987
13640,55,F,NH,USA,1556,6638,534,13988
13641,35,F,KY,USA,1510,6531,534,13988
13642,52,M,QC,CAN,1467,6416,534,13988
13643,51,F,CA,USA,1514,6349,534,13988
13644,38,F,,IRL,1664,6924,534,13988
13645,54,M,,ITA,1531,6400,534,13988
13646,35,F,NY,USA,1563,6670,534,13989
13647,46,M,IA,USA,1452,6273,534,13989
13648,49,F,ON,CAN,1637,6810,534,13989
13649,29,F,WA,USA,1506,6610,534,13989
13650,27,M,CT,USA,1558,6640,534,13990
13651,45,F,IL,USA,1609,6834,534,13990
13652,29,F,MN,USA,1546,6743,534,13990
13653,32,F,TX,USA,1562,6515,534,13990
13654,45,F,OH,USA,1653,6958,534,13990
13655,30,F,CT,USA,1420,7029,534,13990
13656,53,M,NH,USA,1642,6926,534,13990
13657,58,F,MN,USA,1498,6677,534,13990
13658,63,M,AZ,USA,1601,6804,534,13991
13659,53,M,CT,USA,1392,6255,534,13991
13660,42,F,VA,USA,1526,6594,534,13991
13661,63,M,,MEX,1626,6521,534,13991
13662,43,F,IL,USA,1605,6779,534,13991
13663,47,M,MA,USA,1424,6253,534,13992
13664,37,F,MA,USA,1737,6756,534,13992
13665,51,F,NS,CAN,1622,6826,534,13992
13666,46,F,TX,USA,1548,6626,534,13993
13667,41,F,IN,USA,1574,6477,534,13993
13668,55,F,WI,USA,1491,6657,534,13993
13669,58,M,OR,USA,1500,6374,534,13993
13670,42,M,,BEL,1605,6583,534,13993
13671,50,F,WA,USA,1670,6944,534,13994
13672,48,F,,CHN,1622,6781,534,13994
13673,41,F,MD,USA,1526,6479,534,13994
13674,36,F,MD,USA,1573,6567,534,13994
13675,41,F,,SUI,1550,6682,534,13994
13676,50,F,TX,USA,1623,6852,534,13994
13677,45,M,NC,USA,1475,6309,534,13994
13678,26,F,MA,USA,1502,6405,534,13994
13679,50,F,WI,USA,1619,6830,534,13995
13680,44,F,PA,USA,1502,6387,534,13995
13681,46,M,DC,USA,1437,6216,534,13996
13682,46,M,MA,USA,1446,6334,534,13996
13683,38,F,NJ,USA,1495,6521,534,13997
13684,50,F,TX,USA,1476,6441,534,13997
13685,42,F,NJ,USA,1538,6558,534,13997
13686,38,F,,GBR,1546,6626,534,13997
13687,53,M,MA,USA,1489,6353,534,13997
13688,53,M,RI,USA,1507,6580,534,13997
13689,44,M,,POL,1363,6081,534,13998
13690,26,M,MA,USA,1602,6629,534,13998
13691,26,F,WA,USA,1566,6781,534,13998
13692,27,F,CO,USA,1539,6502,534,13998
13693,42,M,WA,USA,1619,6515,534,13999
13694,40,M,WI,USA,1382,5755,534,13999
13695,56,F,QC,CAN,1575,6713,534,13999
13696,27,F,WA,USA,1464,6578,534,13999
13697,50,M,VI,USA,1523,6525,534,14000
13698,61,M,AL,USA,1579,6788,534,14000
13699,56,M,IL,USA,1567,6704,534,14000
13700,46,F,FL,USA,1550,6592,534,14000
13701,33,F,TN,USA,1411,6284,534,14000
13702,42,F,VA,USA,1583,6729,534,14000
13703,30,F,PA,USA,1781,7239,534,14001
13704,36,F,PA,USA,1781,7239,534,14001
13705,40,M,,GER,1384,6445,534,14001
13706,50,F,CT,USA,1379,6314,534,14001
13707,60,M,IL,USA,1541,6373,534,14001
13708,51,M,,GBR,1402,6141,535,14001
13709,48,M,MI,USA,1391,6496,535,14001
13710,35,F,MA,USA,1476,6446,535,14002
13711,36,M,TN,USA,1321,5725,535,14002
13712,64,M,,ITA,1700,6636,535,14002
13713,33,M,NY,USA,1607,6611,535,14002
13714,55,M,MA,USA,1587,6887,535,14003
13715,35,F,NY,USA,1472,6584,535,14003
13716,25,F,GA,USA,1426,6262,535,14003
13717,51,M,SC,USA,1487,6583,535,14003
13718,61,M,IL,USA,1258,6203,535,14003
13719,45,M,,ESP,1619,6731,535,14003
13720,48,F,,GER,1553,6797,535,14003
13721,46,M,,GER,1553,6797,535,14004
13722,54,M,NM,USA,1471,6227,535,14004
13723,40,F,WI,USA,1500,6515,535,14004
13724,26,F,GA,USA,1432,6269,535,14004
13725,46,M,,SWE,1404,6053,535,14004
13726,19,F,MA,USA,1426,6399,535,14005
13727,48,M,TX,USA,1496,6792,535,14005
13728,48,F,ON,CAN,1641,6891,535,14005
13729,60,M,CA,USA,1583,6664,535,14005
13730,49,M,,GUA,1487,6465,535,14005
13731,57,M,QC,CAN,1474,6463,535,14005
13732,56,M,,TWN,1504,6513,535,14005
13733,40,F,OR,USA,1591,6918,535,14006
13734,49,M,,GER,1660,6833,535,14006
13735,25,F,VA,USA,1431,6211,535,14006
13736,29,F,ID,USA,1534,6509,535,14006
13737,38,F,MN,USA,1660,6914,535,14007
13738,42,F,NY,USA,1536,6507,535,14007
13739,45,M,,GBR,1427,6337,535,14007
13740,34,F,CA,USA,1470,6509,535,14007
13741,51,F,NY,USA,1549,6616,535,14008
13742,24,F,MD,USA,1438,6367,535,14008
13743,34,M,CA,USA,1267,5865,535,14008
13744,27,F,KY,USA,1493,6391,535,14008
13745,37,F,MN,USA,1503,6463,535,14008
13746,40,F,CA,USA,1521,6514,535,14009
13747,33,F,PA,USA,1517,6727,535,14009
13748,56,M,NH,USA,1684,7182,535,14009
13749,26,M,UT,USA,1218,5911,535,14010
13750,30,F,,GBR,1460,6476,535,14011
13751,49,M,MA,USA,1461,6209,535,14011
13752,27,M,,SUI,1245,5356,535,14011
13753,28,F,,SUI,1244,5357,535,14011
13754,58,M,NB,CAN,1465,6300,535,14011
13755,46,M,NY,USA,1409,6164,535,14011
13756,58,M,CA,USA,1595,6905,535,14011
13757,42,M,FL,USA,1733,6945,535,14011
13758,44,F,IL,USA,1612,6845,535,14012
13759,37,F,,MEX,1506,6386,535,14012
13760,54,F,MT,USA,1625,6813,535,14012
13761,56,M,GA,USA,1508,6438,535,14012
13762,31,M,NH,USA,1575,6380,535,14012
13763,43,M,,IRL,1268,6056,535,14012
13764,27,F,MA,USA,1667,6748,535,14012
13765,55,M,WI,USA,1517,6652,535,14012
